archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
37,1187|1385|2621|2926|4214|4736,0.7329254514858506,0.3078159122762915,0.026547056303056538,0.9391211015083302,142,288,0.4960663300580669,288.49606633005806
38,1188|1385|2621|2926|4071|4736,0.7383715801610589,0.2750058832262148,0.18289650249772701,0.7438713486264454,145,292,0.49803802138444303,292.49803802138445
39,1187|1240|2621|2926|4071|4735,0.741647813045132,0.2594004469176211,0.27695178976286455,0.6510046956217665,144,299,0.4982143714011878,299.49821437140116
40,1187|1240|2622|2711|4071|4735,0.7506058551077626,0.2030834908415537,0.5341225249782415,0.3158671759283361,146,300,0.49710766195004386,300.49710766195005
41,1187|1239|2621|2711|4071|4736,0.751376012395813,0.19411526057652786,0.5562324809948183,0.2624979838327857,146,300,0.49778134748846975,300.49778134748846
42,1115|1240|2621|2711|4071|4736,0.7513111661947143,0.19594607179653642,0.5543708526282753,0.2733929890683637,146,300,0.49815491033366555,300.49815491033365
43,1188|1240|2622|2711|4071|4735,0.7535885507023936,0.1834508584805189,0.6197508367937016,0.1990350143029268,144,306,0.4983867062191549,306.49838670621915
44,1188|1239|2621|2711|4071|4736,0.754796746937829,0.17568716480898383,0.6544361745024356,0.15283391925042702,146,306,0.4984478034564212,306.49844780345643
45,1117|1240|2566|2621|4071|4736,0.7649477907390734,0.15782848624168247,0.9458560382759835,0.04655840904771822,143,310,0.49799063587117814,310.4979906358712
46,1117|1239|2622|2711|4071|4736,0.7620099410535678,0.16052989275047,0.8615151791583968,0.06263425440796629,145,310,0.49825727870121905,310.4982572787012
47,1188|1240|2621|2926|4214|4808,0.7420652270276975,0.24541626919987056,0.28893506245069267,0.567786017592563,153,316,0.49826549455024277,316.49826549455025
48,1188|1239|2621|2926|4214|4736,0.7432438970047984,0.24082533179188773,0.3227727495778644,0.5404657310717331,147,316,0.49831439479735934,316.4983143947974
49,1115|1239|2621|2711|4071|4735,0.7504635765972807,0.2099060636345587,0.5300379416630312,0.3564677389397175,142,431,0.4968998604546732,431.4968998604547
50,1187|1385|2694|2926|4214|4808,0.7336204670810371,0.30143334378679804,0.04649981722453998,0.9011389674960961,142,435,0.4971979663645959,435.4971979663646
51,1188|1385|2621|2926|4214|4735,0.7340537270759279,0.2990821985965722,0.058938003007376595,0.8871474980987244,142,435,0.49768311845701896,435.497683118457
52,1115|1240|2622|2711|4071|4735,0.751101181260905,0.20379125181102917,0.5483425286447158,0.32007900256764243,145,446,0.49697252455494545,446.49697252455496
53,1044|1240|2566|2622|4071|4736,0.7631412506228128,0.1610721191108029,0.8939932264420346,0.06586099836175735,144,455,0.49830364524480897,455.4983036452448
54,1188|1385|2694|2711|4071|4736,0.7470042326483691,0.22481360688473284,0.4307258352357021,0.4451812884227133,144,459,0.4976962131828399,459.49769621318285
55,1188|1239|2621|2926|4071|4736,0.746637035048762,0.22511289330407913,0.42018419276516467,0.4469623170017822,145,459,0.4977624872185588,459.49776248721855
56,1188|1240|2694|2926|4214|4736,0.744874239869166,0.23847975005038494,0.36957722651056546,0.5265073692947992,143,461,0.49834134718851736,461.4983413471885
57,1188|1239|2622|2926|4214|4736,0.7450001012172645,0.23656634077776637,0.37319049994681125,0.5151208299208023,145,461,0.4985945548598869,461.4985945548599
58,1187|1385|2694|2711|4071|4735,0.7424035419434366,0.2515928872626651,0.29864753030992536,0.604542557751847,144,469,0.4977704201782552,469.49777042017826
59,1188|1240|2622|2926|4214|4735,0.7427092286101238,0.24694624509295607,0.307423294507933,0.5768907768289614,147,469,0.4979635799816559,469.4979635799817
60,1188|1385|2621|2926|4214|4808,0.7350118701118464,0.29307455107247204,0.08644472236255618,0.8513964875558283,142,575,0.4976263524241666,575.4976263524242
61,1187|1240|2622|2711|4071|4736,0.7521699471873833,0.18910804598320494,0.5790250502452965,0.23270046641880515,146,596,0.49881765984440773,596.4988176598445
62,1188|1240|2622|2926|4071|4735,0.7455430340159824,0.23047952801759367,0.3887772125389871,0.47889871364507036,144,611,0.49861034783954555,611.4986103478395
63,1117|1240|2694|2711|4071|4736,0.7619724412366436,0.16451618172944962,0.8604386207518391,0.08635632843824612,144,614,0.49866500381677387,614.4986650038168
64,1117|1239|2621|2711|4071|4736,0.7605030624868857,0.16727222522019577,0.8182551602653702,0.10275731393199881,143,614,0.4991271181464785,614.4991271181465
