idx,id,lon,lat
1340,2792,29.0591147768607,40.963253192489
1341,2793,29.0593674401053,40.9627894939932
1342,2826,29.0609748950491,40.9970796279455
1343,2827,29.061304383926,40.9965259877687
1344,2828,29.0612951832835,40.9956422164169
1345,2829,29.0612671297828,40.9947419759213
1346,2830,29.0612390775524,40.9938417352688
1347,2831,29.0612110265924,40.9929414944594
1348,2832,29.0611829769026,40.9920412534931
1349,2834,29.0611268813336,40.9902407710898
1350,2835,29.0610988354541,40.9893405296529
1351,2836,29.0610707908447,40.9884402880591
1352,2837,29.0610427475052,40.9875400463084
1353,2838,29.0610147054356,40.9866398044009
1354,2839,29.0609866646358,40.9857395623365
1355,2840,29.0609586251056,40.9848393201152
1356,2841,29.0609305868452,40.983939077737
1357,2842,29.0609025498543,40.983038835202
1358,2843,29.060874514133,40.9821385925101
1359,2844,29.0608464796812,40.9812383496614
1360,2845,29.0608184464987,40.9803381066558
1361,2846,29.0607904145856,40.9794378634933
1362,2847,29.0607623839418,40.978537620174
1363,2848,29.0607343545671,40.9776373766978
1364,2849,29.0607063264616,40.9767371330647
1365,2850,29.0606782996252,40.9758368892749
1366,2851,29.0606502740578,40.9749366453281
1367,2852,29.0606222497593,40.9740364012245
1368,2853,29.0605942267298,40.973136156964
1369,2854,29.060566204969,40.9722359125467
1370,2855,29.060538184477,40.9713356679726
1371,2856,29.0605101652536,40.9704354232416
1372,2857,29.0604821472989,40.9695351783538
1373,2858,29.0604541306127,40.9686349333091
1374,2859,29.060426115195,40.9677346881076
1375,2860,29.0603981010457,40.9668344427492
1376,2861,29.0603700881648,40.965934197234
1377,2862,29.0603420765522,40.965033951562
1378,2863,29.0603140662078,40.9641337057331
1379,2864,29.0602800381243,40.9632422688477
1380,2865,29.0599340969205,40.9627762266775
1381,2899,29.0624257496128,40.9963444402151
1382,2900,29.0624833723032,40.9956209548806
1383,2901,29.0624553026596,40.9947207150552
1384,2902,29.062427234287,40.9938204750729
1385,2903,29.0623991671856,40.9929202349337
1386,2904,29.0623711013551,40.9920199946376
1387,2905,29.0623430367955,40.9911197541846
1388,2906,29.0623149735068,40.9902195135748
1389,2907,29.0622869114889,40.989319272808
1390,2908,29.0622588507417,40.9884190318843
1391,2909,29.0622307912651,40.9875187908038
1392,2910,29.0622027330592,40.9866185495663
1393,2911,29.0621746761237,40.985718308172
1394,2912,29.0621466204588,40.9848180666207
1395,2913,29.0621185660642,40.9839178249126
1396,2914,29.0620905129399,40.9830175830476
1397,2915,29.0620624610859,40.9821173410258
1398,2916,29.0620344105021,40.981217098847
1399,2917,29.0620063611885,40.9803168565114
1400,2918,29.0619783131449,40.9794166140188
1401,2919,29.0619502663712,40.9785163713694
1402,2920,29.0619222208676,40.9776161285632
1403,2921,29.0618941766338,40.9767158856
1404,2922,29.0618661336698,40.97581564248
1405,2923,29.0618380919755,40.9749153992031
1406,2924,29.0618100515509,40.9740151557694
1407,2925,29.061782012396,40.9731149121787
1408,2926,29.0617539745105,40.9722146684312
1409,2927,29.0617259378946,40.9713144245269
1410,2928,29.061697902548,40.9704141804657
1411,2929,29.0616698684708,40.9695139362476
1412,2930,29.0616418356629,40.9686136918727
1413,2931,29.0616138041242,40.9677134473408
1414,2932,29.0615857738546,40.9668132026522
1415,2933,29.0615577448542,40.9659129578067
1416,2934,29.0615297171227,40.9650127128043
1417,2935,29.0615016906602,40.9641124676451
1418,2936,29.0614743335621,40.963212717501
1419,2937,29.0617124262936,40.962566614289
1420,2971,29.0633885528435,40.996157565056
1421,2972,29.0636637091185,40.9955933716677
1422,2973,29.0636434742652,40.9946994419515
1423,2974,29.0636153897506,40.9937992026398
1424,2975,29.0635873065078,40.9928989631713
1425,2976,29.0635592245367,40.9919987235458
1426,2977,29.0635311438372,40.9910984837634
1427,2978,29.0635030644093,40.990198243824
1428,2979,29.0634749862529,40.9892980037278
1429,2980,29.063446909368,40.9883977634747
1430,2981,29.0634188337545,40.9874975230646
1431,2982,29.0633907594122,40.9865972824976
1432,2983,29.0633626863413,40.9856970417737
1433,2984,29.0633346145415,40.984796800893
1434,2985,29.0633065440128,40.9838965598553
1435,2986,29.0632784747552,40.9829963186607
1436,2987,29.0632504067686,40.9820960773092
1437,2988,29.0632223400529,40.9811958358008
1438,2989,29.0631942746081,40.9802955941355
1439,2990,29.0631662104341,40.9793953523134
1440,2991,29.0631381475308,40.9784951103343
1441,2992,29.0631100858981,40.9775948681983
1442,2993,29.0630820255361,40.9766946259055
1443,2994,29.0630539664446,40.9757943834557
1444,2995,29.0630259086236,40.974894140849
1445,2996,29.0629978520729,40.9739938980855
1446,2997,29.0629697967926,40.9730936551651
1447,2998,29.0629417427826,40.9721934120878
1448,2999,29.0629136900428,40.9712931688536
1449,3000,29.0628856385731,40.9703929254626
1450,3001,29.0628575883735,40.9694926819146
1451,3002,29.0628295394439,40.9685924382098
1452,3003,29.0628014917842,40.9676921943481
1453,3004,29.0627734453945,40.9667919503296
1454,3005,29.0627454002745,40.9658917061541
1455,3006,29.0627173564243,40.9649914618218
1456,3007,29.0626893138437,40.9640912173326
1457,3008,29.0626612725328,40.9631909726865
1458,3009,29.0625990278389,40.962430278997
1459,3044,29.0647837685343,40.9954345295493
1460,3045,29.0648316445991,40.9946781566103
1461,3046,29.0648035439424,40.9937779179697
1462,3047,29.0647754445583,40.9928776791721
1463,3048,29.0647473464466,40.9919774402176
1464,3049,29.0647192496073,40.9910772011061
1465,3051,29.0646630597455,40.9892767224124
1466,3052,29.0646349667229,40.9883764828301
1467,3053,29.0646068749725,40.987476243091
1468,3054,29.064578784494,40.9865760031949
1469,3055,29.0645506952876,40.9856757631418
1470,3056,29.0645226073531,40.9847755229319
1471,3057,29.0644945206904,40.983875282565
1472,3058,29.0644664352996,40.9829750420412
1473,3059,29.0644383511804,40.9820748013605
1474,3060,29.0644102683329,40.9811745605229
1475,3061,29.064382186757,40.9802743195284
1476,3062,29.0643541064526,40.9793740783769
1477,3063,29.0643260274197,40.9784738370685
1478,3064,29.0642979496581,40.9775735956032
1479,3065,29.0642698731679,40.976673353981
1480,3066,29.064241797949,40.9757731122019
1481,3067,29.0642137240012,40.9748728702659
1482,3068,29.0641856513246,40.973972628173
1483,3069,29.064157579919,40.9730723859232
1484,3070,29.0641295097845,40.9721721435165
1485,3071,29.0641014409209,40.9712719009529
1486,3072,29.0640733733281,40.9703716582324
1487,3073,29.0640453070062,40.9694714153549
1488,3074,29.0640172419549,40.9685711723206
1489,3075,29.0639891781744,40.9676709291294
1490,3076,29.0639611156645,40.9667706857813
1491,3077,29.0639330544251,40.9658704422763
1492,3078,29.0639049944562,40.9649701986145
1493,3079,29.0638769357577,40.9640699547957
1494,3080,29.0638471395709,40.9631711374332
1495,3081,29.0635912183133,40.962570748707
1496,3116,29.0657954456457,40.9952339802255
1497,3117,29.06601824833,40.9946556804609
1498,3118,29.0659916968617,40.9937566210624
1499,3119,29.0659635813363,40.9928563829362
1500,3120,29.0659354670841,40.991956144653
1501,3121,29.0659073541051,40.9910559062129
1502,3122,29.065879242399,40.9901556676158
1503,3123,29.0658511319659,40.9892554288618
1504,3124,29.0658230228057,40.9883551899509
1505,3125,29.0657949149184,40.9874549508829
1506,3126,29.0657668083039,40.9865547116581
1507,3127,29.065738702962,40.9856544722763
1508,3128,29.0657105988928,40.9847542327376
1509,3129,29.0656824960962,40.9838539930419
1510,3130,29.0656543945722,40.9829537531893
1511,3131,29.0656262943205,40.9820535131797
1512,3132,29.0655981953413,40.9811532730133
1513,3133,29.0655700976343,40.9802530326898
1514,3134,29.0655420011996,40.9793527922095
1515,3135,29.0655139060371,40.9784525515722
1516,3136,29.0654858121468,40.977552310778
1517,3137,29.0654577195284,40.9766520698269
1518,3138,29.0654296281821,40.9757518287188
1519,3139,29.0654015381077,40.9748515874538
1520,3140,29.0653734493052,40.9739513460319
1521,3141,29.0653453617744,40.9730511044531
1522,3142,29.0653172755154,40.9721508627173
1523,3143,29.0652891905281,40.9712506208246
1524,3144,29.0652611068123,40.9703503787751
1525,3145,29.0652330243681,40.9694501365685
1526,3146,29.0652049431953,40.9685498942051
1527,3147,29.065176863294,40.9676496516848
1528,3148,29.065148784664,40.9667494090075
1529,3149,29.0651207073052,40.9658491661734
1530,3150,29.0650926312177,40.9649489231823
1531,3151,29.0650645564012,40.9640486800344
1532,3152,29.0650146398523,40.9632368380516
1533,3189,29.0671389266783,40.9945195029501
1534,3190,29.0671798485078,40.993735311918
1535,3191,29.0671517168412,40.9928350744636
1536,3192,29.0671235864486,40.9919348368522
1537,3193,29.0670954573298,40.9910345990838
1538,3194,29.0670673294847,40.9901343611584
1539,3195,29.0670392029134,40.9892341230761
1540,3196,29.0670110776157,40.9883338848368
1541,3197,29.0669829535916,40.9874336464406
1542,3198,29.066954830841,40.9865334078874
1543,3199,29.0669267093638,40.9856331691772
1544,3200,29.06689858916,40.9847329303101
1545,3201,29.0668704702295,40.983832691286
1546,3202,29.0668423525723,40.9829324521049
1547,3203,29.0668142361882,40.9820322127669
1548,3204,29.0667861210773,40.981131973272
1549,3205,29.0667580072394,40.9802317336201
1550,3206,29.0667298946745,40.9793314938112
1551,3207,29.0667017833825,40.9784312538454
1552,3208,29.0666736733634,40.9775310137226
1553,3209,29.066645564617,40.9766307734429
1554,3210,29.0666174571434,40.9757305330063
1555,3211,29.0665893509424,40.9748302924127
1556,3212,29.066561246014,40.9739300516622
1557,3213,29.0665331423581,40.9730298107547
1558,3214,29.0665050399747,40.9721295696903
1559,3215,29.0664769388637,40.971229328469
1560,3216,29.066448839025,40.9703290870907
1561,3217,29.0664207404585,40.9694288455555
1562,3218,29.0663926431643,40.9685286038633
1563,3219,29.0663645471422,40.9676283620143
1564,3220,29.0663364523922,40.9667281200083
1565,3221,29.0663083589141,40.9658278778453
1566,3222,29.066280266708,40.9649276355255
1567,3223,29.0662521757737,40.9640273930487
1568,3224,29.0662315153554,40.9632602055411
1569,3261,29.0681994020313,40.9943103089359
1570,3262,29.0683679988799,40.9937139905366
1571,3263,29.0683398510722,40.9928137537543
1572,3264,29.0683117045392,40.991913516815
1573,3266,29.0682554152968,40.9901130424655
1574,3267,29.0682272725873,40.9892128050553
1575,3268,29.0681991311521,40.9883125674881
1576,3269,29.0681709909913,40.9874123297639
1577,3270,29.0681428521047,40.9865120918827
1578,3271,29.0681147144922,40.9856118538445
1579,3272,29.0680865781539,40.9847116156494
1580,3273,29.0680584430896,40.9838113772972
1581,3274,29.0680303092993,40.9829111387881
1582,3275,29.0680021767829,40.9820109001221
1583,3276,29.0679740455403,40.981110661299
1584,3277,29.0679459155715,40.980210422319
1585,3278,29.0679177868764,40.979310183182
1586,3279,29.067889659455,40.9784099438881
1587,3280,29.0678615333072,40.9775097044372
1588,3281,29.0678334084328,40.9766094648293
1589,3282,29.0678052848319,40.9757092250645
1590,3283,29.0677771625044,40.9748089851427
1591,3284,29.0677490414503,40.9739087450639
1592,3285,29.0677209216693,40.9730085048282
1593,3286,29.0676928031616,40.9721082644355
1594,3287,29.0676646859269,40.9712080238859
1595,3288,29.0676365699654,40.9703077831793
1596,3289,29.0676084552768,40.9694075423158
1597,3290,29.0675803418611,40.9685073012953
1598,3291,29.0675522297184,40.9676070601179
1599,3292,29.0675241188484,40.9667068187835
1600,3293,29.0674960092511,40.9658065772922
1601,3294,29.0674679009265,40.9649063356439
1602,3295,29.0674397938744,40.9640060938387
1603,3296,29.0674099981705,40.9631546667935
1604,3297,29.0673683664379,40.9624090360066
1605,3333,29.068988648567,40.994157522042
1606,3334,29.069494644578,40.9936060936504
1607,3335,29.0695279840286,40.9927924208085
1608,3336,29.0694998213552,40.9918921845417
1609,3337,29.0694716599572,40.990991948118
1610,3338,29.0694434998344,40.9900917115372
1611,3339,29.0694153409868,40.9891914747994
1612,3340,29.0693871834142,40.9882912379046
1613,3341,29.0693590271167,40.9873910008528
1614,3342,29.0693308720942,40.9864907636441
1615,3343,29.0693027183465,40.9855905262783
1616,3344,29.0692745658737,40.9846902887555
1617,3345,29.0692464146757,40.9837900510757
1618,3346,29.0692182647523,40.982889813239
1619,3347,29.0691901161036,40.9819895752452
1620,3348,29.0691619687295,40.9810893370945
1621,3349,29.0691338226299,40.9801890987868
1622,3350,29.0691056778047,40.9792888603221
1623,3351,29.0690775342539,40.9783886217004
1624,3352,29.0690493919774,40.9774883829217
1625,3353,29.0690212509752,40.976588143986
1626,3354,29.0689931112471,40.9756879048934
1627,3355,29.0689649727932,40.9747876656437
1628,3356,29.0689368356133,40.9738874262371
1629,3357,29.0689086997073,40.9729871866735
1630,3358,29.0688805650753,40.972086946953
1631,3359,29.0688524317172,40.9711867070755
1632,3360,29.0688242996328,40.970286467041
1633,3361,29.0687961688221,40.9693862268495
1634,3362,29.0687680392851,40.9684859865011
1635,3363,29.0687399110217,40.9675857459957
1636,3364,29.0687117840318,40.9666855053333
1637,3365,29.0686836583154,40.965785264514
1638,3366,29.0686555338723,40.9648850235377
1639,3367,29.0686274107026,40.9639847824044
1640,3368,29.0686111347167,40.9630950577178
1641,3369,29.0689335572166,40.9624892812787
1642,3406,29.0705891748319,40.9933919241471
1643,3407,29.0707161157096,40.9927710756261
1644,3408,29.070687936896,40.9918708400322
1645,3409,29.0706597593584,40.9909706042813
1646,3410,29.0706315830968,40.9900703683734
1647,3412,29.0705752344013,40.9882698960865
1648,3413,29.0705470619672,40.9873696597076
1649,3414,29.0705188908088,40.9864694231716
1650,3415,29.070490720926,40.9855691864786
1651,3416,29.0704625523188,40.9846689496286
1652,3417,29.070434384987,40.9837687126215
1653,3418,29.0704062189308,40.9828684754575
1654,3419,29.0703780541498,40.9819682381365
1655,3420,29.0703498906442,40.9810680006584
1656,3421,29.0703217284139,40.9801677630233
1657,3422,29.0702935674586,40.9792675252313
1658,3423,29.0702654077785,40.9783672872822
1659,3424,29.0702372493735,40.9774670491761
1660,3425,29.0702090922434,40.9765668109131
1661,3426,29.0701809363882,40.975666572493
1662,3427,29.0701527818079,40.9747663339159
1663,3428,29.0701246285023,40.9738660951819
1664,3429,29.0700964764715,40.9729658562908
1665,3430,29.0700683257152,40.9720656172428
1666,3431,29.0700401762336,40.9711653780377
1667,3432,29.0700120280265,40.9702651386757
1668,3433,29.0699838810938,40.9693648991567
1669,3434,29.0699557354355,40.9684646594807
1670,3435,29.0699275910516,40.9675644196477
1671,3436,29.0698994479418,40.9666641796577
1672,3437,29.0698713061063,40.9657639395108
1673,3438,29.0698431655449,40.9648636992069
1674,3439,29.0698150262575,40.9639634587459
1675,3440,29.0697868882442,40.9630632181281
1676,3441,29.0698063179057,40.9621943806478
1677,3442,29.0700880159339,40.9614542036959
1678,3478,29.0713950738121,40.9932340271369
1679,3479,29.0718519074051,40.9926877131159
1680,3480,29.0718760511607,40.9918494832866
1681,3481,29.0718478574837,40.9909492482089
1682,3482,29.0718196650834,40.9900490129743
1683,3483,29.0717914739597,40.9891487775826
1684,3484,29.0717632841126,40.9882485420339
1685,3485,29.0717350955419,40.9873483063281
1686,3486,29.0717069082477,40.9864480704653
1687,3487,29.0716787222299,40.9855478344454
1688,3488,29.0716505374883,40.9846475982686
1689,3489,29.071622354023,40.9837473619347
1690,3490,29.0715941718338,40.9828471254437
1691,3491,29.0715659909208,40.9819468887958
1692,3492,29.0715378112837,40.9810466519908
1693,3493,29.0715096329226,40.9801464150288
1694,3494,29.0714814558375,40.9792461779098
1695,3495,29.0714532800281,40.9783459406337
1696,3496,29.0714251054946,40.9774457032006
1697,3497,29.0713969322367,40.9765454656105
1698,3498,29.0713687602545,40.9756452278634
1699,3499,29.0713405895478,40.9747449899593
1700,3500,29.0713124201166,40.9738447518982
1701,3501,29.0712842519609,40.97294451368
1702,3502,29.0712560850806,40.9720442753049
1703,3503,29.0712279194755,40.9711440367727
1704,3504,29.0711997551457,40.9702437980835
1705,3505,29.0711715920911,40.9693435592374
1706,3506,29.0711434303116,40.9684433202342
1707,3507,29.0711152698072,40.967543081074
1708,3508,29.0710871105777,40.9666428417568
1709,3509,29.0710589526231,40.9657426022826
1710,3510,29.0710307959434,40.9648423626514
1711,3511,29.0710026405384,40.9639421228632
1712,3512,29.0709744864082,40.9630418829181
1713,3513,29.0709463335527,40.9621416428159
1714,3514,29.0709235066826,40.9612451327009
1715,3515,29.071125925979,40.9604144323976
1716,3516,29.07133637625,40.9595147232477
1717,3517,29.0710957649053,40.9586093764834
1718,3551,29.0729634902405,40.9924738462138
1719,3552,29.0730641641487,40.9918281143048
1720,3553,29.0730359543323,40.9909278799009
1721,3554,29.0730077457933,40.9900276453398
1722,3555,29.0729795385317,40.9891274106218
1723,3556,29.0729513325474,40.9882271757466
1724,3557,29.0729231278403,40.9873269407144
1725,3558,29.0728949244103,40.9864267055252
1726,3559,29.0728667222575,40.9855264701789
1727,3560,29.0728385213816,40.9846262346755
1728,3561,29.0728103217828,40.9837259990152
1729,3562,29.0727821234608,40.9828257631977
1730,3563,29.0727539264156,40.9819255272232
1731,3564,29.0727257306472,40.9810252910917
1732,3565,29.0726975361555,40.9801250548031
1733,3566,29.0726693429404,40.9792248183575
1734,3567,29.0726411510019,40.9783245817549
1735,3568,29.0726129603399,40.9774243449952
1736,3569,29.0725847709543,40.9765241080785
1737,3570,29.0725565828451,40.9756238710047
1738,3571,29.0725283960122,40.9747236337739
1739,3572,29.0725002104555,40.9738233963861
1740,3573,29.072472026175,40.9729231588412
1741,3574,29.0724438431706,40.9720229211393
1742,3575,29.0724156614422,40.9711226832804
1743,3576,29.0723874809898,40.9702224452645
1744,3577,29.0723593018133,40.9693222070915
1745,3578,29.0723311239127,40.9684219687616
1746,3579,29.0723029472878,40.9675217302746
1747,3580,29.0722747719386,40.9666214916305
1748,3581,29.0722465978651,40.9657212528295
1749,3582,29.0722184250671,40.9648210138714
1750,3583,29.0721902535447,40.9639207747564
1751,3584,29.0721620832977,40.9630205354843
1752,3585,29.072133914326,40.9621202960552
1753,3586,29.0721057466297,40.9612200564691
1754,3587,29.0720775802087,40.960319816726
1755,3588,29.0720494150628,40.9594195768259
1756,3589,29.0720296428512,40.9585255892196
1757,3590,29.0722689725631,40.9578799834863
1758,3623,29.0738007097493,40.9923100331713
1759,3624,29.0742118289186,40.9917646913159
1760,3625,29.0742240499034,40.9909064993571
1761,3626,29.0741958252259,40.9900062654701
1762,3627,29.0741676018264,40.989106031426
1763,3628,29.074139379705,40.9882057972249
1764,3629,29.0741111588615,40.9873055628666
1765,3630,29.0740829392958,40.9864053283513
1766,3631,29.074054721008,40.985505093679
1767,3632,29.074026503998,40.9846048588496
1768,3633,29.0739982882656,40.983704623863
1769,3634,29.0739700738109,40.9828043887195
1770,3635,29.0739418606337,40.9819041534189
1771,3636,29.073913648734,40.9810039179612
1772,3637,29.0738854381118,40.9801036823464
1773,3638,29.0738572287669,40.9792034465746
1774,3639,29.0738290206992,40.9783032106458
1775,3640,29.0738008139089,40.9774029745598
1776,3641,29.0737726083956,40.9765027383169
1777,3642,29.0737444041595,40.9756025019168
1778,3643,29.0737162012004,40.9747022653597
1779,3644,29.0736879995182,40.9738020286456
1780,3645,29.073659799113,40.9729017917744
1781,3646,29.0736315999846,40.9720015547462
1782,3647,29.0736034021329,40.971101317561
1783,3648,29.073575205558,40.9702010802187
1784,3649,29.0735470102597,40.9693008427193
1785,3650,29.0735188162379,40.9684006050629
1786,3651,29.0734906234927,40.9675003672495
1787,3652,29.0734624320239,40.966600129279
1788,3653,29.0734342418314,40.9656998911515
1789,3654,29.0734060529153,40.9647996528669
1790,3655,29.0733778652754,40.9638994144254
1791,3656,29.0733496789117,40.9629991758268
1792,3657,29.0733214938241,40.9620989370711
1793,3658,29.0732933100125,40.9611986981585
1794,3659,29.0732651274769,40.9602984590888
1795,3660,29.0732369462173,40.9593982198621
1796,3661,29.0732087662334,40.9584979804783
1797,3662,29.0732385524227,40.9576723857289
1798,3663,29.0737053283241,40.9571166007394
1799,3696,29.0753304721093,40.9915580993852
1800,3697,29.0754121441965,40.9908851065777
1801,3698,29.0753839033804,40.9899848733651
1802,3699,29.0753556638431,40.9890846399954
1803,3700,29.0753274255846,40.9881844064686
1804,3701,29.0752991886048,40.9872841727847
1805,3702,29.0752709529035,40.9863839389438
1806,3703,29.0752427184809,40.9854837049457
1807,3704,29.0752144853367,40.9845834707906
1808,3705,29.0751862534709,40.9836832364784
1809,3706,29.0751580228835,40.9827830020091
1810,3707,29.0751297935744,40.9818827673827
1811,3708,29.0751015655434,40.9809825325992
1812,3709,29.0750733387907,40.9800822976587
1813,3710,29.075045113316,40.9791820625611
1814,3711,29.0750168891193,40.9782818273064
1815,3712,29.0749886662006,40.9773815918946
1816,3713,29.0749604445598,40.9764813563258
1817,3714,29.0749322241968,40.9755811205999
1818,3715,29.0749040051116,40.9746808847169
1819,3716,29.0748757873041,40.9737806486768
1820,3717,29.0748475707742,40.9728804124797
1821,3718,29.0748193555218,40.9719801761255
1822,3719,29.074791141547,40.9710799396143
1823,3720,29.0747629288495,40.970179702946
1824,3721,29.0747347174295,40.9692794661206
1825,3722,29.0747065072867,40.9683792291382
1826,3723,29.0746782984212,40.9674789919987
1827,3724,29.0746500908328,40.9665787547022
1828,3725,29.0746218845215,40.9656785172486
1829,3726,29.0745936794873,40.964778279638
1830,3727,29.07456547573,40.9638780418703
1831,3728,29.0745372732496,40.9629778039455
1832,3729,29.0745090720461,40.9620775658637
1833,3730,29.0744808721193,40.9611773276249
1834,3731,29.0744526734693,40.960277089229
1835,3732,29.0744244760959,40.9593768506761
1836,3733,29.074396279999,40.9584766119661
1837,3734,29.0743680851787,40.9575763730991
1838,3735,29.0744945193393,40.9569481791361
1839,3768,29.0762046339094,40.9913860148015
1840,3769,29.0765715709422,40.9908368383936
1841,3770,29.0765719802561,40.9899634690248
1842,3771,29.0765437245811,40.9890632363299
1843,3772,29.0765154701856,40.9881630034779
1844,3773,29.0764872170695,40.9872627704688
1845,3774,29.0764589652327,40.9863625373025
1846,3775,29.0764307146752,40.9854623039792
1847,3776,29.0764024653969,40.9845620704987
1848,3777,29.0763742173978,40.9836618368612
1849,3778,29.0763459706778,40.9827616030665
1850,3779,29.0763177252368,40.9818613691148
1851,3780,29.0762894810747,40.9809611350059
1852,3781,29.0762612381915,40.98006090074
1853,3782,29.0762329965871,40.9791606663169
1854,3783,29.0762047562615,40.9782604317368
1855,3784,29.0761765172145,40.9773601969996
1856,3785,29.0761482794462,40.9764599621052
1857,3786,29.0761200429564,40.9755597270538
1858,3787,29.0760918077451,40.9746594918453
1859,3788,29.0760635738123,40.9737592564798
1860,3789,29.0760353411578,40.9728590209571
1861,3790,29.0760071097815,40.9719587852773
1862,3791,29.0759788796835,40.9710585494405
1863,3792,29.0759506508637,40.9701583134466
1864,3793,29.0759224233219,40.9692580772956
1865,3794,29.0758941970582,40.9683578409876
1866,3795,29.0758659720725,40.9674576045224
1867,3796,29.0758377483646,40.9665573679002
1868,3797,29.0758095259346,40.9656571311209
1869,3798,29.0757813047823,40.9647568941846
1870,3799,29.0757530849077,40.9638566570911
1871,3800,29.0757248663107,40.9629564198407
1872,3801,29.0756966489914,40.9620561824331
1873,3802,29.0756684329495,40.9611559448685
1874,3803,29.075640218185,40.9602557071468
1875,3804,29.0756120046979,40.959355469268
1876,3805,29.0755837924881,40.9584552312322
1877,3806,29.0755555815556,40.9575549930394
1878,3807,29.0751692256608,40.9568116316123
1879,3841,29.0776916764154,40.9906408942601
1880,3842,29.0777600558522,40.9899420524494
1881,3843,29.0777317840396,40.9890418204296
1882,3844,29.0777035135071,40.9881415882528
1883,3845,29.0776752442548,40.9872413559188
1884,3846,29.0776469762826,40.9863411234276
1885,3847,29.0776187095903,40.9854408907794
1886,3848,29.0775904441781,40.984540657974
1887,3849,29.0775621800457,40.9836404250115
1888,3850,29.0775339171931,40.9827401918919
1889,3851,29.0775056556202,40.9818399586151
1890,3852,29.077477395327,40.9809397251813
1891,3853,29.0774491363135,40.9800394915903
1892,3854,29.0774208785794,40.9791392578422
1893,3855,29.0773926221249,40.978239023937
1894,3856,29.0773643669498,40.9773387898747
1895,3857,29.077336113054,40.9764385556553
1896,3858,29.0773078604375,40.9755383212788
1897,3859,29.0772796091002,40.9746380867452
1898,3860,29.0772513590421,40.9737378520544
1899,3861,29.0772231102631,40.9728376172066
1900,3862,29.077194862763,40.9719373822017
1901,3863,29.077166616542,40.9710371470396
1902,3864,29.0771383715998,40.9701369117205
1903,3865,29.0771101279364,40.9692366762443
1904,3866,29.0770818855518,40.968336440611
1905,3867,29.0770536444459,40.9674362048206
1906,3868,29.0770254046186,40.966535968873
1907,3869,29.0769971660698,40.9656357327684
1908,3870,29.0769689287996,40.9647354965068
1909,3871,29.0769406928077,40.963835260088
1910,3872,29.0769124580943,40.9629350235121
1911,3873,29.0768842246591,40.9620347867792
1912,3874,29.0768559925022,40.9611345498892
1913,3875,29.0768277616234,40.960234312842
1914,3876,29.0767995320227,40.9593340756379
1915,3877,29.0767713037,40.9584338382766
1916,3878,29.0767430766553,40.9575336007583
1917,3879,29.07691685163,40.9569146069995
1918,3913,29.0786071821239,40.9904610146626
1919,3914,29.0789304528156,40.9899053627041
1920,3915,29.0789198422178,40.9890203922946
1921,3916,29.0788915555485,40.9881201607933
1922,3917,29.0788632701601,40.9872199291348
1923,3918,29.0788349860524,40.9863196973191
1924,3919,29.0788067032255,40.9854194653463
1925,3920,29.0787784216793,40.9845192332164
1926,3921,29.0787501414137,40.9836190009294
1927,3922,29.0787218624286,40.9827187684852
1928,3923,29.078693584724,40.9818185358838
1929,3924,29.0786653082998,40.9809183031253
1930,3925,29.0786370331559,40.9800180702097
1931,3926,29.0786087592923,40.979117837137
1932,3927,29.0785804867089,40.9782176039071
1933,3928,29.0785522154057,40.9773173705201
1934,3929,29.0785239453825,40.976417136976
1935,3930,29.0784956766394,40.9755169032748
1936,3931,29.0784674091762,40.9746166694164
1937,3932,29.0784391429929,40.9737164354009
1938,3933,29.0784108780894,40.9728162012283
1939,3934,29.0783826144656,40.9719159668985
1940,3935,29.0783543521215,40.9710157324117
1941,3936,29.078326091057,40.9701154977678
1942,3937,29.0782978312721,40.9692152629667
1943,3938,29.0782695727667,40.9683150280085
1944,3939,29.0782413155407,40.9674147928932
1945,3940,29.078213059594,40.9665145576207
1946,3941,29.0781848049266,40.9656143221912
1947,3942,29.0781565515385,40.9647140866046
1948,3943,29.0781282994294,40.9638138508609
1949,3944,29.0781000485995,40.96291361496
1950,3945,29.0780717990486,40.9620133789021
1951,3946,29.0780435507767,40.961113142687
1952,3947,29.0780153037836,40.9602129063149
1953,3948,29.0779870580694,40.9593126697856
1954,3949,29.0779588136339,40.9584124330993
1955,3950,29.0779305704772,40.9575121962559
1956,3951,29.0779489021316,40.9566472583726
1957,3952,29.0782611244962,40.9557444862536
1958,3953,29.07824111076,40.9552342273852
1959,3986,29.0800502153413,40.9897244872418
1960,3987,29.0801078991152,40.9889989519249
1961,3988,29.080079596309,40.9880987210994
1962,3989,29.0800512947845,40.9871984901168
1963,3990,29.0800229945416,40.9862982589771
1964,3991,29.0799946955801,40.9853980276801
1965,3992,29.0799663978999,40.9844977962261
1966,3993,29.0799381015012,40.9835975646148
1967,3994,29.0799098063837,40.9826973328464
1968,3995,29.0798815125474,40.9817971009209
1969,3996,29.0798532199922,40.9808968688382
1970,3997,29.0798249287181,40.9799966365983
1971,3998,29.079796638725,40.9790964042013
1972,3999,29.0797683500128,40.9781961716471
1973,4000,29.0797400625815,40.9772959389358
1974,4001,29.0797117764311,40.9763957060674
1975,4002,29.0796834915613,40.9754954730418
1976,4003,29.0796552079723,40.9745952398591
1977,4004,29.0796269256638,40.9736950065192
1978,4005,29.0795986446359,40.9727947730222
1979,4006,29.0795703648885,40.971894539368
1980,4007,29.0795420864214,40.9709943055568
