run_id,run_label,generation,stage,chromosome,f1,f2
20260419_190522_run05,run05,30,periodic_nd,1345|1390|3068|3624|4803,1.1230578754980318,0.4283860741902366
20260419_190522_run05,run05,30,periodic_nd,1345|1390|2710|3623|4803,1.186283636810242,0.40747430043132254
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3623|3624|4803,1.282084300899792,0.3871907083667629
20260419_190522_run05,run05,30,periodic_nd,1345|1390|2710|3624|4803,1.1757820732122042,0.4079213982871863
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3624|4657|4803,1.2094088833800034,0.40024718166465373
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3053|4001|4521,0.971686071840227,0.4989162504797923
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3624|4001|4521,1.0610645849848301,0.4514832671277182
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3624|4217|4521,1.0559473942920594,0.45851357018559746
20260419_190522_run05,run05,30,periodic_nd,1277|1390|2710|3623|4803,1.208635886051573,0.4011194479606707
20260419_190522_run05,run05,30,periodic_nd,1347|1390|2710|3624|4803,1.1879279286557576,0.40612501561549325
20260419_190522_run05,run05,30,periodic_nd,1390|2710|3053|4001|4521,0.9694004765892459,0.5223355841201643
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3623|4217|4521,1.0584372425192028,0.45380980344509164
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3623|4001|4521,1.062900846363217,0.4471643467671909
20260419_190522_run05,run05,30,periodic_nd,1390|2710|3053|4217|4521,0.952123327584235,0.5289915647941944
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3053|4001|4803,0.9704123237668753,0.5156495675163714
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3623|4217|4668,1.0638631550996203,0.4360698007724363
20260419_190522_run05,run05,30,periodic_nd,1277|1390|2496|3623|4803,1.2783059528395506,0.3925820484356818
20260419_190522_run05,run05,30,periodic_nd,1340|1390|2710|3623|4803,1.1477892288855365,0.41139520859127787
20260419_190522_run05,run05,30,periodic_nd,1390|2710|3624|4001|4521,1.0409890297051414,0.47284232773671603
20260419_190522_run05,run05,30,periodic_nd,1340|1390|2710|3624|4803,1.1372876652874988,0.4114792913607684
20260419_190522_run05,run05,30,periodic_nd,1390|2710|3623|4001|4521,1.0425823925573385,0.468820714112718
20260419_190522_run05,run05,30,periodic_nd,1277|1390|2710|3624|4803,1.1981343224535348,0.4017276767836784
20260419_190522_run05,run05,30,periodic_nd,1390|2496|3623|4657|4803,1.2192228895040034,0.3975427848690325
20260419_190522_run05,run05,30,periodic_nd,1277|1390|2496|3624|4803,1.265852873328423,0.39291104776757385
20260419_190522_run05,run05,30,periodic_nd,1340|1390|2918|4001|4521,1.005759895828953,0.4802043257989113
20260419_190522_run05,run05,30,periodic_nd,1345|1390|3068|3623|4803,1.1307460663413689,0.42809173660336036
20260419_190522_run05,run05,30,periodic_nd,1390|2710|3623|4217|4521,1.028904414357055,0.4766890233918239
20260419_190522_run05,run05,30,final_nd,1347|1390|2496|3624|4803,1.257997153583633,0.397168109575377
20260419_190522_run05,run05,30,final_nd,1345|1390|3068|3624|4803,1.1230578754980318,0.4283860741902366
20260419_190522_run05,run05,30,final_nd,1345|1390|2710|3623|4803,1.186283636810242,0.40747430043132254
20260419_190522_run05,run05,30,final_nd,1390|2496|3623|3624|4803,1.282084300899792,0.3871907083667629
20260419_190522_run05,run05,30,final_nd,1345|1390|2710|3624|4803,1.1757820732122042,0.4079213982871863
20260419_190522_run05,run05,30,final_nd,1390|2496|3624|4657|4803,1.2094088833800034,0.40024718166465373
20260419_190522_run05,run05,30,final_nd,1390|2496|3053|4001|4521,0.971686071840227,0.4989162504797923
20260419_190522_run05,run05,30,final_nd,1390|2496|3624|4001|4521,1.0610645849848301,0.4514832671277182
20260419_190522_run05,run05,30,final_nd,1390|2496|3624|4217|4521,1.0559473942920594,0.45851357018559746
20260419_190522_run05,run05,30,final_nd,1277|1390|2710|3623|4803,1.208635886051573,0.4011194479606707
20260419_190522_run05,run05,30,final_nd,1347|1390|2710|3624|4803,1.1879279286557576,0.40612501561549325
20260419_190522_run05,run05,30,final_nd,1390|2710|3053|4001|4521,0.9694004765892459,0.5223355841201643
20260419_190522_run05,run05,30,final_nd,1390|2496|3623|4217|4521,1.0584372425192028,0.45380980344509164
20260419_190522_run05,run05,30,final_nd,1390|2496|3623|4001|4521,1.062900846363217,0.4471643467671909
20260419_190522_run05,run05,30,final_nd,1390|2710|3053|4217|4521,0.952123327584235,0.5289915647941944
20260419_190522_run05,run05,30,final_nd,1390|2496|3053|4001|4803,0.9704123237668753,0.5156495675163714
20260419_190522_run05,run05,30,final_nd,1390|2496|3623|4217|4668,1.0638631550996203,0.4360698007724363
20260419_190522_run05,run05,30,final_nd,1277|1390|2496|3623|4803,1.2783059528395506,0.3925820484356818
20260419_190522_run05,run05,30,final_nd,1340|1390|2710|3623|4803,1.1477892288855365,0.41139520859127787
20260419_190522_run05,run05,30,final_nd,1390|2710|3624|4001|4521,1.0409890297051414,0.47284232773671603
20260419_190522_run05,run05,30,final_nd,1340|1390|2710|3624|4803,1.1372876652874988,0.4114792913607684
20260419_190522_run05,run05,30,final_nd,1390|2710|3623|4001|4521,1.0425823925573385,0.468820714112718
20260419_190522_run05,run05,30,final_nd,1277|1390|2710|3624|4803,1.1981343224535348,0.4017276767836784
20260419_190522_run05,run05,30,final_nd,1390|2496|3623|4657|4803,1.2192228895040034,0.3975427848690325
20260419_190522_run05,run05,30,final_nd,1277|1390|2496|3624|4803,1.265852873328423,0.39291104776757385
20260419_190522_run05,run05,30,final_nd,1340|1390|2918|4001|4521,1.005759895828953,0.4802043257989113
20260419_190522_run05,run05,30,final_nd,1345|1390|3068|3623|4803,1.1307460663413689,0.42809173660336036
20260419_190522_run05,run05,30,final_nd,1390|2710|3623|4217|4521,1.028904414357055,0.4766890233918239
20260419_190531_run06,run06,0,gen0_nd,880|2556|3141|4443|5300,1.267312967058449,0.5697637708052427
20260419_190531_run06,run06,0,gen0_nd,1031|3131|3286|4363|4512,1.2570566063991988,0.6532341200501437
20260419_190531_run06,run06,5,periodic_nd,1327|1413|1956|3497|4443,1.1405271754131157,0.5281328958432802
20260419_190531_run06,run06,5,periodic_nd,880|2556|4443|5154|5300,1.3971903183842695,0.4939916763237606
20260419_190531_run06,run06,5,periodic_nd,1252|1956|2634|3497|5096,1.0465050592752798,0.5307808563276207
20260419_190531_run06,run06,5,periodic_nd,1327|1956|2487|3497|5096,1.0406846573580497,0.5405786616970503
20260419_190531_run06,run06,5,periodic_nd,880|2556|3987|4443|5300,1.2193171920380297,0.5239204509949635
20260419_190531_run06,run06,5,periodic_nd,1413|1598|1956|3497|4728,1.2885885269782051,0.5186155824283828
20260419_190531_run06,run06,5,periodic_nd,1327|1956|3497|5096|5174,1.217975250681847,0.5243792924096354
20260419_190531_run06,run06,5,periodic_nd,880|2556|2698|4443|5154,1.3390624656717018,0.5025181055213546
20260419_190531_run06,run06,10,periodic_nd,1327|1956|2634|3783|5096,0.9858916931263304,0.5130990687950371
20260419_190531_run06,run06,10,periodic_nd,1466|1956|2634|3783|5096,0.9963403904065897,0.5125428490323497
20260419_190531_run06,run06,10,periodic_nd,880|1413|2556|3497|4443,1.1501274344310293,0.47537157084787557
20260419_190531_run06,run06,10,periodic_nd,880|1413|2556|3497|5096,1.1600808969835206,0.46140740812116227
20260419_190531_run06,run06,10,periodic_nd,1327|1598|2487|3638|4442,0.9742719301850449,0.5971473195581508
20260419_190531_run06,run06,10,periodic_nd,880|1413|2556|3987|4443,1.1761439921361436,0.45240786168030134
20260419_190531_run06,run06,15,periodic_nd,1252|1956|2487|3638|5096,0.9849320824445202,0.5179857765977637
20260419_190531_run06,run06,15,periodic_nd,880|1413|2556|3497|5096,1.1600808969835206,0.46140740812116227
20260419_190531_run06,run06,15,periodic_nd,1466|1956|2634|3783|5096,0.9963403904065897,0.5125428490323497
20260419_190531_run06,run06,15,periodic_nd,880|1413|2556|3987|4443,1.1761439921361436,0.45240786168030134
20260419_190531_run06,run06,15,periodic_nd,880|1466|2634|3987|4443,1.080384011639697,0.5031507421137773
20260419_190531_run06,run06,15,periodic_nd,880|1413|2556|3497|4443,1.1501274344310293,0.47537157084787557
20260419_190531_run06,run06,15,periodic_nd,1327|1598|2487|3638|4443,0.9620010104520123,0.579844551804693
20260419_190531_run06,run06,15,periodic_nd,1327|1956|2487|3783|5096,0.9792556588719373,0.5236648147370643
20260419_190531_run06,run06,15,periodic_nd,880|1405|2556|3497|5096,1.1048646218051175,0.49511586800379714
20260419_190531_run06,run06,15,periodic_nd,1327|1956|2634|3783|5096,0.9858916931263304,0.5130990687950371
20260419_190531_run06,run06,20,periodic_nd,880|1413|2556|3497|4443,1.1501274344310293,0.47537157084787557
20260419_190531_run06,run06,20,periodic_nd,880|1413|2556|3497|5096,1.1600808969835206,0.46140740812116227
20260419_190531_run06,run06,20,periodic_nd,880|1413|2556|3987|4443,1.1761439921361436,0.45240786168030134
20260419_190531_run06,run06,20,periodic_nd,880|1269|2556|3277|4443,1.1759081911040323,0.46029009856375713
20260419_190531_run06,run06,20,periodic_nd,880|1466|2634|3987|4443,1.080384011639697,0.5031507421137773
20260419_190531_run06,run06,20,periodic_nd,880|1405|2556|3497|5096,1.1048646218051175,0.49511586800379714
20260419_190531_run06,run06,20,periodic_nd,1252|1956|2487|3783|5096,0.9580945052352697,0.5118496438319707
20260419_190531_run06,run06,20,periodic_nd,880|1413|2556|3638|4443,1.1211767537820205,0.4794645867117691
20260419_190531_run06,run06,25,periodic_nd,880|1269|2556|3638|4443,1.1229633799037104,0.46268089348487246
20260419_190531_run06,run06,25,periodic_nd,1252|1956|2487|3783|5096,0.9580945052352697,0.5118496438319707
20260419_190531_run06,run06,25,periodic_nd,1252|1956|2634|3783|5096,0.9716352559071216,0.5016369722584056
20260419_190531_run06,run06,25,periodic_nd,880|1269|2556|3277|4443,1.1759081911040323,0.46029009856375713
20260419_190531_run06,run06,25,periodic_nd,880|1413|2556|3497|5096,1.1600808969835206,0.46140740812116227
20260419_190531_run06,run06,25,periodic_nd,880|1413|2556|3783|5096,1.1074375273058594,0.4698418634171317
20260419_190531_run06,run06,25,periodic_nd,1252|1956|2487|3858|5096,0.9503004315023,0.5128462334395179
20260419_190531_run06,run06,25,periodic_nd,880|1405|2556|3497|5096,1.1048646218051175,0.49511586800379714
20260419_190531_run06,run06,25,periodic_nd,880|1269|3128|4442|4443,1.3477869235291646,0.4510795525138285
20260419_190531_run06,run06,25,periodic_nd,880|1413|2556|3987|4443,1.1761439921361436,0.45240786168030134
20260419_190531_run06,run06,30,periodic_nd,880|1413|2556|3987|4443,1.1761439921361436,0.45240786168030134
20260419_190531_run06,run06,30,periodic_nd,880|1269|2556|3987|4443,1.1779306182578335,0.43549159924379477
20260419_190531_run06,run06,30,periodic_nd,880|1405|2556|3497|5096,1.1048646218051175,0.49511586800379714
20260419_190531_run06,run06,30,periodic_nd,880|1269|2556|3783|4443,1.1174742266788071,0.46716679014282525
20260419_190531_run06,run06,30,periodic_nd,1252|1956|2487|3858|5096,0.9503004315023,0.5128462334395179
20260419_190531_run06,run06,30,periodic_nd,880|1269|2556|3638|4443,1.1229633799037104,0.46268089348487246
20260419_190531_run06,run06,30,periodic_nd,1252|1956|2634|3783|5096,0.9716352559071216,0.5016369722584056
20260419_190531_run06,run06,30,periodic_nd,880|1269|2556|3768|4443,1.2087870446738858,0.41754676175780614
20260419_190531_run06,run06,30,periodic_nd,880|1413|2556|3783|5096,1.1074375273058594,0.4698418634171317
20260419_190531_run06,run06,30,periodic_nd,1252|1956|2487|3783|5096,0.9580945052352697,0.5118496438319707
20260419_190531_run06,run06,30,periodic_nd,1252|1598|2487|3858|5096,0.9408794400007888,0.5668483579818864
20260419_190531_run06,run06,30,periodic_nd,880|1413|2556|3497|5096,1.1600808969835206,0.46140740812116227
20260419_190531_run06,run06,30,periodic_nd,880|1269|2556|3277|4443,1.1759081911040323,0.46029009856375713
20260419_190531_run06,run06,30,final_nd,880|1413|2556|3987|4443,1.1761439921361436,0.45240786168030134
20260419_190531_run06,run06,30,final_nd,880|1269|2556|3987|4443,1.1779306182578335,0.43549159924379477
20260419_190531_run06,run06,30,final_nd,880|1405|2556|3497|5096,1.1048646218051175,0.49511586800379714
20260419_190531_run06,run06,30,final_nd,880|1269|2556|3783|4443,1.1174742266788071,0.46716679014282525
20260419_190531_run06,run06,30,final_nd,1252|1956|2487|3858|5096,0.9503004315023,0.5128462334395179
20260419_190531_run06,run06,30,final_nd,880|1269|2556|3638|4443,1.1229633799037104,0.46268089348487246
20260419_190531_run06,run06,30,final_nd,1252|1956|2634|3783|5096,0.9716352559071216,0.5016369722584056
20260419_190531_run06,run06,30,final_nd,880|1269|2556|3768|4443,1.2087870446738858,0.41754676175780614
20260419_190531_run06,run06,30,final_nd,880|1413|2556|3783|5096,1.1074375273058594,0.4698418634171317
20260419_190531_run06,run06,30,final_nd,1252|1956|2487|3783|5096,0.9580945052352697,0.5118496438319707
20260419_190531_run06,run06,30,final_nd,1252|1598|2487|3858|5096,0.9408794400007888,0.5668483579818864
20260419_190531_run06,run06,30,final_nd,880|1413|2556|3497|5096,1.1600808969835206,0.46140740812116227
20260419_190531_run06,run06,30,final_nd,880|1269|2556|3277|4443,1.1759081911040323,0.46029009856375713
20260419_190541_run07,run07,0,gen0_nd,1406|1663|3338|3367|5096,1.300278992676894,0.5335506652506325
20260419_190541_run07,run07,0,gen0_nd,241|1827|3207|4571|4885,1.1609736953228829,0.748716778043157
20260419_190541_run07,run07,5,periodic_nd,1406|1461|2497|3334|4372,1.2016456463926033,0.4659239946029893
20260419_190541_run07,run07,5,periodic_nd,1461|2353|3334|4367|5304,1.206334631404855,0.464488396048433
20260419_190541_run07,run07,5,periodic_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,10,periodic_nd,1461|2353|3334|4298|4372,1.295937340622197,0.45778255748720287
20260419_190541_run07,run07,10,periodic_nd,1334|1461|3207|3786|4738,1.0197227898865988,0.4746872012361578
20260419_190541_run07,run07,10,periodic_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,10,periodic_nd,1334|1532|2497|3334|4372,1.1916961780985131,0.45841550918395646
20260419_190541_run07,run07,15,periodic_nd,1334|1532|3207|3786|4738,1.0065244359647372,0.45799825665887967
20260419_190541_run07,run07,15,periodic_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,15,periodic_nd,1406|1532|3207|4716|4738,0.9658449102371012,0.47487011558250136
20260419_190541_run07,run07,15,periodic_nd,1406|1532|3207|3786|4738,1.0052168636462189,0.4623336184261632
20260419_190541_run07,run07,15,periodic_nd,1334|1532|3334|3786|4738,1.0590303812910997,0.42358718042198495
20260419_190541_run07,run07,15,periodic_nd,1406|1532|3334|3786|4738,1.0522370323037378,0.4237802036533748
20260419_190541_run07,run07,15,periodic_nd,1334|1532|3207|4716|4738,0.9671524825556193,0.47043721448469544
20260419_190541_run07,run07,20,periodic_nd,1406|1532|3334|3786|4738,1.0522370323037378,0.4237802036533748
20260419_190541_run07,run07,20,periodic_nd,1406|1532|3204|3786|4738,0.9854807688629457,0.4498065957817465
20260419_190541_run07,run07,20,periodic_nd,1334|1532|3334|3786|4738,1.0590303812910997,0.42358718042198495
20260419_190541_run07,run07,20,periodic_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,20,periodic_nd,1406|1532|3207|4571|4738,0.9582324025596342,0.482413966103706
20260419_190541_run07,run07,20,periodic_nd,1334|1532|3207|4716|4738,0.9671524825556193,0.47043721448469544
20260419_190541_run07,run07,20,periodic_nd,1406|1532|3207|4716|4738,0.9658449102371012,0.47487011558250136
20260419_190541_run07,run07,25,periodic_nd,1406|1532|3207|4571|4738,0.9582324025596342,0.482413966103706
20260419_190541_run07,run07,25,periodic_nd,1334|1532|3207|4716|4738,0.9671524825556193,0.47043721448469544
20260419_190541_run07,run07,25,periodic_nd,1406|1532|3207|4716|4738,0.9658449102371012,0.47487011558250136
20260419_190541_run07,run07,25,periodic_nd,1334|1532|3204|3786|4738,0.9873323801998546,0.4456096900233198
20260419_190541_run07,run07,25,periodic_nd,1334|1532|2497|3705|4738,1.046610571102635,0.43937827634631466
20260419_190541_run07,run07,25,periodic_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,25,periodic_nd,1406|1532|3204|3786|4738,0.9854807688629457,0.4498065957817465
20260419_190541_run07,run07,25,periodic_nd,1334|1532|3334|3786|4738,1.0590303812910997,0.42358718042198495
20260419_190541_run07,run07,25,periodic_nd,1406|1532|3334|3786|4738,1.0522370323037378,0.4237802036533748
20260419_190541_run07,run07,30,periodic_nd,1406|1532|3334|3786|4738,1.0522370323037378,0.4237802036533748
20260419_190541_run07,run07,30,periodic_nd,1334|1532|3334|3786|4738,1.0590303812910997,0.42358718042198495
20260419_190541_run07,run07,30,periodic_nd,1406|1532|3207|4571|4738,0.9582324025596342,0.482413966103706
20260419_190541_run07,run07,30,periodic_nd,1406|1532|3207|4716|4738,0.9658449102371012,0.47487011558250136
20260419_190541_run07,run07,30,periodic_nd,1406|1532|3204|3786|4738,0.9854807688629457,0.4498065957817465
20260419_190541_run07,run07,30,periodic_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,30,periodic_nd,1406|1532|3204|4367|4738,0.9571703973420278,0.4950872482730826
20260419_190541_run07,run07,30,periodic_nd,1334|1532|3204|3786|4738,0.9873323801998546,0.4456096900233198
20260419_190541_run07,run07,30,periodic_nd,1334|1532|2497|3705|4738,1.046610571102635,0.43937827634631466
20260419_190541_run07,run07,30,periodic_nd,1334|1532|3207|4716|4738,0.9671524825556193,0.47043721448469544
20260419_190541_run07,run07,30,final_nd,1406|1532|3334|3786|4738,1.0522370323037378,0.4237802036533748
20260419_190541_run07,run07,30,final_nd,1334|1532|3334|3786|4738,1.0590303812910997,0.42358718042198495
20260419_190541_run07,run07,30,final_nd,1406|1532|3207|4571|4738,0.9582324025596342,0.482413966103706
20260419_190541_run07,run07,30,final_nd,1406|1532|3207|4716|4738,0.9658449102371012,0.47487011558250136
20260419_190541_run07,run07,30,final_nd,1406|1532|3204|3786|4738,0.9854807688629457,0.4498065957817465
20260419_190541_run07,run07,30,final_nd,1334|1532|3207|4571|4738,0.9595399748781521,0.47799632362164335
20260419_190541_run07,run07,30,final_nd,1406|1532|3204|4367|4738,0.9571703973420278,0.4950872482730826
20260419_190541_run07,run07,30,final_nd,1334|1532|3204|3786|4738,0.9873323801998546,0.4456096900233198
20260419_190541_run07,run07,30,final_nd,1334|1532|2497|3705|4738,1.046610571102635,0.43937827634631466
20260419_190541_run07,run07,30,final_nd,1334|1532|3207|4716|4738,0.9671524825556193,0.47043721448469544
20260419_190603_run08,run08,0,gen0_nd,1522|1757|3350|4523|5098,1.1831960547882627,0.6341658311469748
20260419_190603_run08,run08,0,gen0_nd,1096|1629|2348|4063|4666,1.2534086146709622,0.5861816327735393
20260419_190603_run08,run08,0,gen0_nd,1602|1677|2648|3626|4446,1.4108015985802296,0.5372585478494124
20260419_190603_run08,run08,5,periodic_nd,1096|2480|3430|4063|4589,1.0065336070304083,0.6443028855878155
20260419_190603_run08,run08,5,periodic_nd,1026|1345|2914|4084|4589,1.2308289817592637,0.4653912749114494
20260419_190603_run08,run08,5,periodic_nd,1026|1345|2914|3430|4589,1.1610988584328064,0.478172396894405
20260419_190603_run08,run08,5,periodic_nd,1026|2050|3412|4084|5098,1.066082548327827,0.5236650743810033
20260419_190603_run08,run08,5,periodic_nd,1026|2350|3059|3350|4666,1.2282477610682205,0.4761191275573319
20260419_190603_run08,run08,5,periodic_nd,236|1026|2350|3412|4666,1.3434920045184644,0.45741320151831105
20260419_190603_run08,run08,5,periodic_nd,1096|2480|3430|4063|4666,1.0268289262485728,0.6292439614853059
20260419_190603_run08,run08,10,periodic_nd,1026|1345|2914|3350|4589,1.1744513640195626,0.4217431319317098
20260419_190603_run08,run08,10,periodic_nd,1026|1757|2641|3565|4666,1.0423631420323693,0.4865491189845445
20260419_190603_run08,run08,10,periodic_nd,1026|1757|2641|3408|4589,1.1288571098740219,0.4712467694741296
20260419_190603_run08,run08,10,periodic_nd,1026|1757|2641|3350|4589,1.0357051530223764,0.5128428131946119
20260419_190603_run08,run08,10,periodic_nd,1026|1757|2350|3412|4589,1.06184582205098,0.4759874022537789
20260419_190603_run08,run08,10,periodic_nd,1026|1757|2350|3350|4589,1.022908700099948,0.5215891605193242
20260419_190603_run08,run08,10,periodic_nd,1026|2050|3565|4084|5098,1.003434785563252,0.5386237983979398
20260419_190603_run08,run08,15,periodic_nd,1026|1757|2641|3565|4589,0.9956587469460175,0.49018995468778714
20260419_190603_run08,run08,15,periodic_nd,1026|2641|2914|3565|4666,1.147822682810572,0.4655140484111512
20260419_190603_run08,run08,15,periodic_nd,1026|1757|2641|3565|4666,1.0423631420323693,0.4865491189845445
20260419_190603_run08,run08,15,periodic_nd,1026|1345|2914|3350|4589,1.1744513640195626,0.4217431319317098
20260419_190603_run08,run08,15,periodic_nd,1026|1629|2641|3412|4589,1.1664443942691405,0.46522668102968656
20260419_190603_run08,run08,15,periodic_nd,1026|2480|3430|4063|4589,0.9844267747879075,0.5699030265073673
20260419_190603_run08,run08,15,periodic_nd,1026|1757|2495|3412|4589,1.049923738675102,0.4659707511929246
20260419_190603_run08,run08,20,periodic_nd,1026|1757|2641|3565|4589,0.9956587469460175,0.49018995468778714
20260419_190603_run08,run08,20,periodic_nd,1026|1757|2495|3412|4589,1.049923738675102,0.4659707511929246
20260419_190603_run08,run08,20,periodic_nd,1026|2480|2641|4063|4589,1.007779102044576,0.48104040803311165
20260419_190603_run08,run08,20,periodic_nd,1026|1629|2914|3565|4589,1.0733365299479054,0.45588934968966704
20260419_190603_run08,run08,20,periodic_nd,1026|1345|2914|3350|4589,1.1744513640195626,0.4217431319317098
20260419_190603_run08,run08,20,periodic_nd,1026|1269|3059|3350|4589,1.1774658335518426,0.4187163936439655
20260419_190603_run08,run08,20,periodic_nd,1026|1757|2428|3565|4589,1.0172187436773206,0.4683945914055748
20260419_190603_run08,run08,20,periodic_nd,1026|1629|2914|3350|4589,1.1123937080152282,0.4454748806965259
20260419_190603_run08,run08,20,periodic_nd,1026|2480|3430|4063|4589,0.9844267747879075,0.5699030265073673
20260419_190603_run08,run08,25,periodic_nd,1026|1757|2350|3565|4589,0.9856625164450995,0.49682206645641724
20260419_190603_run08,run08,25,periodic_nd,1026|1269|2480|3350|4589,1.0566284279053084,0.4211938714164175
20260419_190603_run08,run08,25,periodic_nd,1026|1757|2495|3565|4589,0.9857220283796825,0.4890657613077807
20260419_190603_run08,run08,25,periodic_nd,1026|1269|2914|3565|4589,1.096758922506121,0.41982450680951544
20260419_190603_run08,run08,25,periodic_nd,1026|2480|2495|3565|4589,0.9978654222597264,0.4654222941720503
20260419_190603_run08,run08,25,periodic_nd,1026|2480|3430|4063|4589,0.9844267747879075,0.5699030265073673
20260419_190603_run08,run08,25,periodic_nd,1026|1269|2914|3565|4666,1.1451184317666205,0.4176205121385633
20260419_190603_run08,run08,30,periodic_nd,1026|1269|2480|3565|4589,1.032008860706749,0.4392970007822864
20260419_190603_run08,run08,30,periodic_nd,1026|1269|2914|3565|4589,1.096758922506121,0.41982450680951544
20260419_190603_run08,run08,30,periodic_nd,1026|1269|2480|3350|4589,1.0566284279053084,0.4211938714164175
20260419_190603_run08,run08,30,periodic_nd,1026|1269|2914|3350|4589,1.133718152863421,0.4011084801858721
20260419_190603_run08,run08,30,periodic_nd,1026|2335|2350|3565|4589,0.9814718295147606,0.480580524082202
20260419_190603_run08,run08,30,periodic_nd,1026|2428|2480|3565|4589,1.0199636263826495,0.45235289009285523
20260419_190603_run08,run08,30,periodic_nd,1026|2480|2495|3565|4589,0.9978654222597264,0.4654222941720503
20260419_190603_run08,run08,30,final_nd,1026|1269|2480|3565|4589,1.032008860706749,0.4392970007822864
20260419_190603_run08,run08,30,final_nd,1026|1269|2914|3565|4589,1.096758922506121,0.41982450680951544
20260419_190603_run08,run08,30,final_nd,1026|1269|2480|3350|4589,1.0566284279053084,0.4211938714164175
20260419_190603_run08,run08,30,final_nd,1026|1269|2914|3350|4589,1.133718152863421,0.4011084801858721
20260419_190603_run08,run08,30,final_nd,1026|2335|2350|3565|4589,0.9814718295147606,0.480580524082202
20260419_190603_run08,run08,30,final_nd,1026|2428|2480|3565|4589,1.0199636263826495,0.45235289009285523
20260419_190603_run08,run08,30,final_nd,1026|2480|2495|3565|4589,0.9978654222597264,0.4654222941720503
20260419_190618_run09,run09,0,gen0_nd,829|1313|2630|3442|4947,1.2041418239550605,0.6177453555171621
20260419_190618_run09,run09,0,gen0_nd,802|1697|2281|3189|4308,1.8020640807862562,0.5534451425715377
20260419_190618_run09,run09,5,periodic_nd,1030|1313|2266|3495|4663,1.002284088625673,0.4966078003618078
20260419_190618_run09,run09,10,periodic_nd,1030|1173|2266|3495|4663,1.0690033703752035,0.4851819462734607
20260419_190618_run09,run09,10,periodic_nd,1173|2416|3913|4655|5892,1.1638107623002525,0.4576493093395671
20260419_190618_run09,run09,10,periodic_nd,1173|2630|3495|4663|4947,1.0645324296487992,0.49473796976316636
20260419_190618_run09,run09,10,periodic_nd,1173|2266|3500|3998|4663,0.9413292841964878,0.5068862670455376
20260419_190618_run09,run09,10,periodic_nd,1030|1313|2266|3495|4663,1.002284088625673,0.4966078003618078
20260419_190618_run09,run09,15,periodic_nd,1173|2427|2771|3998|4452,1.0588763216176775,0.423299696844797
20260419_190618_run09,run09,15,periodic_nd,1173|2266|3500|4359|4663,0.9336075292834438,0.5377493085045892
20260419_190618_run09,run09,15,periodic_nd,1173|2266|2416|3636|4663,1.0063122926995416,0.47292942780483355
20260419_190618_run09,run09,15,periodic_nd,1173|2266|3500|3636|4663,0.9658750819935796,0.4907845112033184
20260419_190618_run09,run09,15,periodic_nd,1173|2266|2416|3998|4663,0.9835083451377713,0.48419511841780916
20260419_190618_run09,run09,15,periodic_nd,1173|2266|3500|3998|4663,0.9413292841964878,0.5068862670455376
20260419_190618_run09,run09,20,periodic_nd,1173|2266|2427|3998|4663,0.9650221712577337,0.4598000637190666
20260419_190618_run09,run09,20,periodic_nd,1173|2427|2771|3998|4663,0.9768969074378497,0.41594223322088436
20260419_190618_run09,run09,20,periodic_nd,1173|2266|2427|3783|4663,0.9700794008763892,0.4520569469868497
20260419_190618_run09,run09,20,periodic_nd,1173|2266|3500|3998|4663,0.9413292841964878,0.5068862670455376
20260419_190618_run09,run09,20,periodic_nd,1173|2266|3500|3706|4663,0.9454292273314017,0.5011283892375409
20260419_190618_run09,run09,20,periodic_nd,1173|2266|3500|4359|4663,0.9336075292834438,0.5377493085045892
20260419_190618_run09,run09,25,periodic_nd,1173|2266|2427|3783|4663,0.9700794008763892,0.4520569469868497
20260419_190618_run09,run09,25,periodic_nd,1173|2427|2771|3783|4663,0.9965520769118553,0.40750945492230917
20260419_190618_run09,run09,25,periodic_nd,1173|2427|2771|3998|4663,0.9768969074378497,0.41594223322088436
20260419_190618_run09,run09,25,periodic_nd,1173|2266|2427|3998|4663,0.9650221712577337,0.4598000637190666
20260419_190618_run09,run09,25,periodic_nd,1173|2266|3500|4359|4663,0.9336075292834438,0.5377493085045892
20260419_190618_run09,run09,25,periodic_nd,1173|2266|3500|3706|4663,0.9454292273314017,0.5011283892375409
20260419_190618_run09,run09,25,periodic_nd,1173|2266|3500|3998|4663,0.9413292841964878,0.5068862670455376
