archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
54,1246|2846|4514,1.3760206155945247,0.4823126039806007,0.014375727874721104,0.5446698889100783,141,733,0.4977856327833666,733.4977856327833
55,1245|2629|4513,1.3939302996321368,0.46936238999717267,0.0449252361991644,0.3750746977566032,139,744,0.49905593103471085,744.4990559310347
56,809|2629|4513,1.5302562135699305,0.4496623729614483,0.27746365697385367,0.11708450862337394,144,776,0.49825701164054514,776.4982570116406
57,1028|2702|4728,1.4638818771547608,0.4540471826122653,0.16424539256526594,0.1745077011554453,144,781,0.499051593049533,781.4990515930496
58,1099|2629|4513,1.4256615411600162,0.45802973293272803,0.09905091620362987,0.22666293069385493,144,791,0.49932724051624433,791.4993272405162
59,1028|2702|4513,1.4331573458402724,0.4556200066294329,0.11183691214844839,0.1951053059659653,151,793,0.4993830541562583,793.4993830541563
60,666|2629|4800,1.633655737000069,0.4428566596737879,0.45383776804910736,0.02795731370338882,144,798,0.4981504785291265,798.4981504785292
61,666|2557|4728,1.6207311655939,0.4435942627423755,0.4317916336263325,0.037616917287745355,144,798,0.4984749387664435,798.4984749387664
62,1173|2629|4513,1.401895676528212,0.4642092853243196,0.05851220664950539,0.30758996174029213,143,878,0.4990662104219951,878.499066210422
63,1172|2702|4514,1.4051666848592523,0.4638139732400356,0.06409174094104186,0.3024129794460059,143,1026,0.49904143539008844,1026.4990414353902
64,1245|2702|4514,1.3901562802691318,0.4712481626315428,0.038487689020520736,0.39977065805557993,139,1028,0.4992154680731076,1028.499215468073
65,666|2557|4513,1.58024629177886,0.4452883105729674,0.3627344136871522,0.059802061565671194,140,1072,0.4983936486427022,1072.4983936486426
66,956|2629|4514,1.4540415407039804,0.4552878297048079,0.1474602030729715,0.190755137767923,144,1097,0.49907073770510424,1097.499070737705
67,1028|2774|4728,1.4570541634379104,0.4542578873176138,0.15259899519768577,0.17726707677860065,144,1097,0.4991241024878901,1097.499124102488
68,1099|2702|4513,1.4255991005873363,0.4591597957130974,0.09894440797094069,0.24146216208087468,145,1099,0.49934189692061726,1099.4993418969207
69,1028|2774|4513,1.4297297628288406,0.4573292628809012,0.10599030002952127,0.21748961877106546,146,1107,0.4994533438978446,1107.4994533438978
70,1246|2774|4513,1.3800629394465602,0.4773387839403627,0.021270936405955468,0.4795330532124911,141,1168,0.4985827745089981,1168.498582774509
71,1317|2702|4513,1.3824947565996177,0.47466565673675587,0.02541901731038888,0.44452594679298374,141,1182,0.4987321373958677,1182.4987321373958
72,883|2774|4728,1.5113575827049486,0.4517025168349869,0.24522724902171628,0.14380210500101967,142,1226,0.4983146612124689,1226.4983146612124
73,1172|2774|4728,1.4256026509234592,0.4594425978416307,0.09895046396962344,0.2451657210420311,142,1244,0.49930519855442507,1244.4993051985543
74,1100|2774|4728,1.4394698085372826,0.4559014398088621,0.12260441822533176,0.19879093725540203,146,1246,0.49928994019860695,1246.4992899401987
75,1100|2629|4514,1.4205860160425086,0.4603040190764156,0.09039332087684517,0.25644683957520403,142,1246,0.4993329936686773,1246.4993329936688
76,1100|2702|4514,1.4183009369892938,0.46038186064581427,0.08649553901695356,0.2574662478922208,142,1246,0.4993615732146102,1246.4993615732146
77,883|2774|4800,1.530285897045184,0.451216895874839,0.27751428966912917,0.13744244332517294,142,1358,0.49790636050331416,1358.4979063605033
78,883|2702|4800,1.5365142677741015,0.4504828897327044,0.2881383555672874,0.12782994486434143,142,1358,0.498115143203825,1358.498115143204
79,594|2629|4943,1.7448207088861456,0.4437076943204544,0.6434578209148195,0.0391024101291572,130,1374,0.496353745606469,1374.4963537456065
80,594|2629|4800,1.6673472269655978,0.4444155940331277,0.5113071489160884,0.04837302042501368,136,1374,0.4974675407720361,1374.497467540772
81,594|2629|4728,1.6442690457036815,0.4444685947998137,0.4719414577574226,0.04906711514567995,138,1374,0.49808643365443916,1374.4980864336544
82,883|2555|4513,1.4828243114998716,0.45394304124945195,0.19655651846206537,0.1731438723912324,142,1410,0.49857148706260035,1410.4985714870627
83,1246|2774|4514,1.380558199221582,0.4789361166706087,0.022115727558497163,0.5004516225943122,140,1450,0.4984956461223596,1450.4984956461224
84,1172|2628|4513,1.4052317295426822,0.46442202545282674,0.0642026911450615,0.31037599313763836,142,1455,0.49901160685650353,1455.4990116068566
85,956|2702|4513,1.4535370429189343,0.4557546963021937,0.14659965415141807,0.19686919348376927,144,1550,0.4990195741614774,1550.4990195741614
86,956|2702|4728,1.4842615742334222,0.45323325562201455,0.19900813456823485,0.1638485642737545,142,1557,0.4985634907772061,1557.4985634907773
87,1028|2629|4514,1.4355346690464919,0.45695535725287334,0.11589203980596433,0.21259297408705544,145,1566,0.49932403583853485,1566.4993240358385
88,1461|2774|4513,1.3760390679832786,0.4985564413089419,0.014407203103578197,0.7573981650830665,137,1576,0.49468090025630934,1576.4946809002563
89,520|2774|5160,1.9054517415038092,0.4431547988257049,0.9174547857865419,0.031861725362099934,119,1618,0.4930026801240045,1618.493002680124
90,883|2629|4800,1.5396952551169665,0.4512685174704646,0.2935643362326481,0.13811847650802037,141,1642,0.4980246549951897,1642.498024654995
91,1028|2774|4514,1.4302250226038626,0.4588814978785071,0.10683509118206334,0.2378175910710572,143,1705,0.4993519345473583,1705.4993519345473
92,520|2558|5014,1.888500568932697,0.4436080537106907,0.8885402618629075,0.037797522944964204,120,1762,0.49345561372043106,1762.4934556137205
93,1246|2702|4513,1.3871445355534302,0.47682840477242316,0.03335039457857517,0.472849159598206,140,1766,0.4984137718609932,1766.498413771861
94,666|2629|4943,1.7111292189206173,0.44455992544505285,0.5859884400478393,0.05026317555497692,131,1786,0.49688631748071244,1786.4968863174806
95,1100|2702|4728,1.447084180361695,0.4562616930378345,0.13559266050513846,0.20350879097653826,145,1858,0.49919461171171203,1858.4991946117118
96,1100|2846|4514,1.4113159650735403,0.46448425845521923,0.07458089790780942,0.3111909926388293,141,1881,0.49898434712569006,1881.4989843471258
97,666|2629|4442,1.5802185071093273,0.44903098244293155,0.36268701988660285,0.10881585794182028,138,1989,0.49811126269460443,1989.4981112626947
98,1099|2774|4513,1.4220939516665145,0.46050030569139855,0.0929654875215247,0.2590173967900501,141,2104,0.4992958972295625,2104.49929589723
99,520|2558|4943,1.8265968981178322,0.4447161798329311,0.7829478514719278,0.052309473231192345,125,2181,0.4951010385485505,2181.4951010385485
100,520|2702|4943,1.8049949218211374,0.44510319818784744,0.7461002022719537,0.05737784136518087,127,2181,0.49567308009511535,2181.495673080095
