archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
66,946|3055|3428,2.7042919236481744,0.7907157280419645,1.0,1.0,108,4620,0.4911669296533042,4620.491166929653
67,2695|3490|4441,2.4048263789067854,0.9469667572832619,1.0,1.0,60,4759,0.4776786783990949,4759.477678678399
68,1741|2124|5318,2.7248696756578483,0.7950782961999845,1.0,1.0,105,4950,0.49112346557971215,4950.49112346558
69,525|2683|4528,3.1694310259159195,0.7268981806527632,1.0,1.0,102,5188,0.4905708631517777,5188.490570863151
70,1884|2135|4529,3.0888773247642654,0.7302661212651113,1.0,1.0,103,5190,0.49107794334725385,5190.491077943348
71,160|2250|5161,3.0650065700384905,0.7481994498813753,1.0,1.0,102,5228,0.490083287491581,5228.490083287492
72,1982|3987|5891,2.9670283727887434,0.7518489997327964,1.0,1.0,105,5228,0.490378185333408,5228.490378185334
73,1633|5241|5381,5.17195909459743,0.7195911801974408,1.0,1.0,37,5340,0.4687243094435494,5340.468724309443
74,1452|2623|4139,2.4785181921080843,0.9214884354424138,1.0,1.0,69,5345,0.4817026760557647,5345.481702676056
75,900|1018|4870,2.8710817590076685,0.7797738895573078,1.0,1.0,103,5359,0.4908610051081586,5359.490861005108
76,2626|3139|5233,2.5582211938687776,0.926270700949769,1.0,1.0,64,5536,0.48194893423585156,5536.481948934236
77,753|1550|5746,4.214026570304472,0.7219138149341667,1.0,1.0,66,5562,0.4790441926311666,5562.479044192632
78,1769|4285|4817,2.5766365072966586,0.89596027137172,1.0,1.0,79,5603,0.48589278570919736,5603.485892785709
79,1040|4091|4952,3.087270958704669,0.7578585524531074,1.0,1.0,98,5662,0.4908289171321487,5662.490828917133
80,667|1330|5021,2.8358601765712095,0.7915700796278464,1.0,1.0,101,5703,0.49052586234286594,5703.490525862343
81,1257|4024|5381,3.2117024300098294,0.7397184316349691,1.0,1.0,99,5743,0.49028625465150294,5743.490286254651
82,1601|4804|5672,3.04359870799105,0.7807843442487696,1.0,1.0,95,5804,0.4891237794756441,5804.489123779475
83,1741|4494|4861,3.678580753771269,0.7259998804181897,1.0,1.0,85,5877,0.4858100255903106,5877.485810025591
84,2696|3192|4157,2.617225685339408,0.8970927950098161,1.0,1.0,77,5964,0.4857354441195052,5964.485735444119
85,1229|3625|4813,3.251707012749919,0.7413868743027783,1.0,1.0,96,5984,0.4894734954852945,5984.489473495485
86,2609|4155|5016,2.8518373837749715,0.8137007379516448,1.0,1.0,96,6369,0.4886648835402276,6369.48866488354
87,1769|2692|3782,2.71020468177935,0.9254635305759991,1.0,1.0,65,6466,0.4830027440725847,6466.483002744073
88,902|1594|3284,2.7337718279593988,0.8685442014985423,1.0,1.0,88,6469,0.4897235566393474,6469.48972355664
89,452|1301|4370,3.18794273214221,0.7854832359656618,1.0,1.0,92,6769,0.48962381499442387,6769.489623814994
90,1480|2058|4498,3.311322227674054,0.7792521748510471,1.0,1.0,87,6856,0.4897288436085439,6856.489728843609
91,523|1252|3950,3.542436000952297,0.7572392145008858,1.0,1.0,86,6865,0.4889405660445485,6865.488940566044
92,2487|4732|5008,2.738165741459421,0.959954851413589,1.0,1.0,56,6971,0.48073052249236403,6971.480730522492
93,544|4073|4385,3.2283482332439526,0.7848263741563167,1.0,1.0,90,6979,0.48952820549876747,6979.489528205499
94,1844|3639|5233,2.7457982984356613,0.980960187792402,1.0,1.0,51,7027,0.47795588880626555,7027.477955888807
95,1635|3484|3842,5.445347247087188,0.7482582545170291,1.0,1.0,35,7086,0.46562279934690914,7086.465622799347
96,2056|4943|5032,2.817560977536414,0.8510319381312025,1.0,1.0,90,7090,0.4885513813572462,7090.488551381357
97,389|2281|2498,5.668087708149017,0.754834697183337,1.0,1.0,32,7226,0.46285309396999047,7226.46285309397
98,1201|2036|5035,3.768950262236747,0.7641413564968095,1.0,1.0,77,7256,0.4863794228536112,7256.486379422854
99,2909|3856|5745,2.8430641674690014,0.9020995059014228,1.0,1.0,72,7647,0.48562201432359947,7647.485622014324
100,1346|1527|5531,4.003499745295756,0.7765580481174422,1.0,1.0,69,7655,0.483259058984257,7655.483259058984
